,student_id,student_major,student_age,student_gpa,is_undergrad,scholarship_percentage,student_batch,student_outstanding_fees,max_credits/semester,student_name
2390,2391,Engineering,20,4.0,yes,100,2024,0.0,16,Toaa Khalid
2391,2392,Mathematics,19,0.13,yes,0,2023,44800.0,0,Ahmed Naser
2392,2393,Science,22,4.0,yes,100,2021,0.0,16,Mariam Mahmoud
2393,2394,Computer Science,22,3.15,yes,10,2023,40320.0,16,Abdelrahman Abdelrahman
2394,2395,Engineering,25,0.08,yes,0,2023,44800.0,0,Yousra Ahmed
2395,2396,Science,24,1.82,yes,0,2023,44800.0,12,Khalid Youssef
2396,2397,Computer Science,23,0.19,yes,0,2021,28800.0,0,Doaa Naser
2397,2398,Mathematics,23,1.12,yes,0,2022,32000.0,0,Youssef Tamer
2398,2399,Computer Science,18,2.77,yes,0,2022,32000.0,16,Doha Ahmed
2399,2400,Mathematics,19,2.55,yes,0,2021,28800.0,16,Ahmed Ahmed
2400,2401,Computer Science,25,0.69,yes,0,2023,44800.0,0,Doaa Tamer
2401,2402,Mathematics,24,4.0,yes,100,2020,0.0,16,Mahmoud Moustafa
2402,2403,Computer Science,22,3.49,yes,25,2022,24000.0,16,Doaa Moustafa
2403,2404,Mathematics,21,3.23,yes,10,2024,46080.0,16,Yehia Yehia
2404,2405,Mathematics,21,1.69,yes,0,2022,32000.0,12,Toaa Mahmoud
2405,2406,Engineering,18,1.24,yes,0,2022,32000.0,0,Abdelrahman Moustafa
2406,2407,Computer Science,18,2.08,yes,0,2022,32000.0,12,Marwa Mahmoud
2407,2408,Science,23,1.79,yes,0,2023,44800.0,12,Youssef Ahmed
2408,2409,Science,24,2.04,yes,0,2020,25600.0,12,Mayar Mahmoud
2409,2410,Computer Science,25,3.76,yes,35,2022,20800.0,16,Youssef Youssef
2410,2411,Computer Science,24,3.27,yes,10,2022,28800.0,16,Mayar Moustafa
2411,2412,Engineering,19,3.61,yes,25,2022,24000.0,16,Khalid Mahmoud
2412,2413,Mathematics,21,1.24,yes,0,2022,32000.0,0,Mayar Abdelrahman
2413,2414,Science,22,2.33,yes,0,2023,44800.0,12,Naser Youssef
2414,2415,Science,25,3.51,yes,25,2023,33600.0,16,Sabah Yehia
2415,2416,Science,20,1.35,yes,0,2022,32000.0,0,Naser Mohamed
2416,2417,Engineering,24,0.35,yes,0,2024,51200.0,0,Doha Khalid
2417,2418,Computer Science,19,2.25,yes,0,2022,32000.0,12,Youssef Mahmoud
2418,2419,Mathematics,21,2.77,yes,0,2020,25600.0,16,Esraa Khalid
2419,2420,Mathematics,21,2.8,yes,0,2021,28800.0,16,Youssef Tamer
2420,2421,Science,25,1.83,yes,0,2024,51200.0,12,Esraa Khalid
2421,2422,Science,24,3.61,yes,25,2022,24000.0,16,Mahmoud Tamer
2422,2423,Science,21,0.87,yes,0,2021,28800.0,0,Toaa Tamer
2423,2424,Engineering,21,1.12,yes,0,2023,44800.0,0,Khalid Ahmed
2424,2425,Science,23,3.34,yes,25,2021,21600.0,16,Marwa Ahmed
2425,2426,Science,20,-0.13,yes,0,2021,28800.0,0,Tamer Abdelrahman
2426,2427,Engineering,19,3.09,yes,10,2022,28800.0,16,Mariam Youssef
2427,2428,Engineering,20,3.76,yes,35,2022,20800.0,16,Naser Abdelrahman
2428,2429,Science,24,2.66,yes,0,2023,44800.0,16,Esraa Ahmed
2429,2430,Mathematics,24,3.29,yes,10,2023,40320.0,16,Ahmed Youssef
2430,2431,Science,23,0.79,yes,0,2022,32000.0,0,Doaa Mahmoud
2431,2432,Mathematics,18,3.07,yes,10,2021,25920.0,16,Mahmoud Khalid
2432,2433,Science,20,2.65,yes,0,2022,32000.0,16,Doaa Mohamed
2433,2434,Computer Science,21,1.53,yes,0,2022,32000.0,12,Mahmoud Tamer
2434,2435,Computer Science,23,1.95,yes,0,2024,51200.0,12,Mariam Abdelrahman
2435,2436,Mathematics,19,3.13,yes,10,2022,28800.0,16,Youssef Moustafa
2436,2437,Mathematics,21,0.53,yes,0,2023,44800.0,0,Mariam Moustafa
2437,2438,Science,21,2.86,yes,0,2021,28800.0,16,Abdelrahman Mahmoud
2438,2439,Computer Science,18,2.39,yes,0,2021,28800.0,12,Esraa Mohamed
2439,2440,Mathematics,25,2.6,yes,0,2021,28800.0,16,Tamer Mahmoud
2440,2441,Mathematics,19,4.0,yes,100,2024,0.0,16,Yousra Yehia
2441,2442,Science,24,2.03,yes,0,2020,25600.0,12,Youssef Tamer
2442,2443,Engineering,21,0.61,yes,0,2023,44800.0,0,Mariam Mohamed
2443,2444,Engineering,25,3.09,yes,10,2020,23040.0,16,Ahmed Mohamed
2444,2445,Science,19,0.93,yes,0,2023,44800.0,0,Doha Ahmed
2445,2446,Mathematics,22,0.15,yes,0,2022,32000.0,0,Khalid Khalid
2446,2447,Mathematics,25,0.8,yes,0,2021,28800.0,0,Doaa Tamer
2447,2448,Engineering,22,2.37,yes,0,2023,44800.0,12,Youssef Yehia
2448,2449,Computer Science,22,1.08,yes,0,2021,28800.0,0,Doaa Naser
2449,2450,Engineering,20,1.99,yes,0,2023,44800.0,12,Mohamed Ahmed
2450,2451,Mathematics,20,3.29,yes,10,2023,40320.0,16,Yousra Abdelrahman
2451,2452,Science,18,3.18,yes,10,2021,25920.0,16,Naser Yehia
2452,2453,Engineering,18,1.21,yes,0,2021,28800.0,0,Esraa Tamer
2453,2454,Computer Science,19,3.18,yes,10,2024,46080.0,16,Tamer Khalid
2454,2455,Engineering,23,0.56,yes,0,2022,32000.0,0,Marwa Mohamed
2455,2456,Engineering,23,2.02,yes,0,2022,32000.0,12,Moustafa Moustafa
2456,2457,Computer Science,24,3.82,yes,35,2023,29120.0,16,Doaa Naser
2457,2458,Computer Science,20,0.3,yes,0,2021,28800.0,0,Youssef Tamer
2458,2459,Engineering,20,3.24,yes,10,2023,40320.0,16,Doha Khalid
2459,2460,Science,20,-0.08,yes,0,2023,44800.0,0,Abdelrahman Abdelrahman
2460,2461,Mathematics,24,3.44,yes,25,2022,24000.0,16,Yousra Naser
2461,2462,Science,25,1.59,yes,0,2022,32000.0,12,Khalid Ahmed
2462,2463,Computer Science,22,0.76,yes,0,2024,51200.0,0,Sabah Tamer
2463,2464,Engineering,18,-0.1,yes,0,2022,32000.0,0,Khalid Ahmed
2464,2465,Mathematics,22,1.05,yes,0,2022,32000.0,0,Toaa Mohamed
2465,2466,Mathematics,23,1.18,yes,0,2021,28800.0,0,Mohamed Khalid
2466,2467,Mathematics,21,3.13,yes,10,2022,28800.0,16,Doaa Naser
2467,2468,Science,23,2.3,yes,0,2021,28800.0,12,Naser Youssef
2468,2469,Computer Science,19,3.88,yes,35,2024,33280.0,16,Toaa Naser
2469,2470,Science,20,1.15,yes,0,2021,28800.0,0,Mohamed Ahmed
2470,2471,Computer Science,25,2.05,yes,0,2021,28800.0,12,Mayar Mahmoud
2471,2472,Computer Science,24,2.38,yes,0,2021,28800.0,12,Tamer Mahmoud
2472,2473,Mathematics,23,2.39,yes,0,2021,28800.0,12,Marwa Khalid
2473,2474,Engineering,18,1.7,yes,0,2024,51200.0,12,Moustafa Moustafa
2474,2475,Science,18,4.0,yes,100,2020,0.0,16,Doaa Moustafa
2475,2476,Engineering,21,0.73,yes,0,2022,32000.0,0,Youssef Naser
2476,2477,Mathematics,24,2.77,yes,0,2024,51200.0,16,Yousra Abdelrahman
2477,2478,Mathematics,22,2.85,yes,0,2021,28800.0,16,Abdelrahman Ahmed
2478,2479,Computer Science,19,2.35,yes,0,2023,44800.0,12,Doaa Abdelrahman
2479,2480,Mathematics,18,3.83,yes,35,2023,29120.0,16,Moustafa Mohamed
2480,2481,Computer Science,20,3.24,yes,10,2023,40320.0,16,Toaa Yehia
2481,2482,Mathematics,22,0.53,yes,0,2024,51200.0,0,Abdelrahman Abdelrahman
2482,2483,Science,25,3.71,yes,35,2022,20800.0,16,Toaa Tamer
2483,2484,Science,19,0.42,yes,0,2021,28800.0,0,Khalid Khalid
2484,2485,Science,21,1.4,yes,0,2023,44800.0,0,Sabah Yehia
2485,2486,Science,23,0.87,yes,0,2023,44800.0,0,Youssef Tamer
2486,2487,Mathematics,22,3.78,yes,35,2021,18720.0,16,Mariam Abdelrahman
2487,2488,Engineering,18,1.56,yes,0,2024,51200.0,12,Mahmoud Youssef
2488,2489,Engineering,19,3.77,yes,35,2023,29120.0,16,Yousra Mahmoud
2489,2490,Engineering,22,3.91,yes,35,2024,33280.0,16,Khalid Khalid
2490,2491,Science,22,1.33,yes,0,2020,25600.0,0,Esraa Tamer
2491,2492,Computer Science,24,2.36,yes,0,2023,44800.0,12,Naser Youssef
2492,2493,Computer Science,23,1.63,yes,0,2021,28800.0,12,Doaa Mohamed
2493,2494,Science,19,2.01,yes,0,2022,32000.0,12,Yehia Abdelrahman
2494,2495,Mathematics,18,3.05,yes,10,2023,40320.0,16,Marwa Mohamed
2495,2496,Mathematics,24,-0.08,yes,0,2020,25600.0,0,Mohamed Ahmed
2496,2497,Mathematics,21,2.35,yes,0,2022,32000.0,12,Mayar Tamer
2497,2498,Engineering,22,2.02,yes,0,2021,28800.0,12,Yehia Naser
2498,2499,Mathematics,18,3.18,yes,10,2023,40320.0,16,Toaa Yehia
2499,2500,Science,19,2.22,yes,0,2021,28800.0,12,Moustafa Mohamed
2500,2501,Science,25,0.38,yes,0,2022,32000.0,0,Sabah Mohamed
2501,2502,Mathematics,20,3.06,yes,10,2022,28800.0,16,Naser Ahmed
2502,2503,Computer Science,22,3.5,yes,25,2020,19200.0,16,Mariam Abdelrahman
2503,2504,Computer Science,20,0.55,yes,0,2023,44800.0,0,Moustafa Youssef
2504,2505,Engineering,18,2.74,yes,0,2022,32000.0,16,Mayar Yehia
2505,2506,Mathematics,19,3.82,yes,35,2021,18720.0,16,Mohamed Yehia
2506,2507,Computer Science,22,-0.12,yes,0,2020,25600.0,0,Esraa Tamer
2507,2508,Computer Science,21,2.86,yes,0,2022,32000.0,16,Abdelrahman Abdelrahman
2508,2509,Computer Science,19,3.31,yes,10,2022,28800.0,16,Doha Naser
2509,2510,Science,21,0.62,yes,0,2024,51200.0,0,Youssef Mahmoud
2510,2511,Science,25,0.61,yes,0,2022,32000.0,0,Doaa Mohamed
2511,2512,Engineering,22,3.1,yes,10,2021,25920.0,16,Mahmoud Yehia
2512,2513,Engineering,18,2.8,yes,0,2020,25600.0,16,Mariam Yehia
2513,2514,Computer Science,20,1.41,yes,0,2021,28800.0,0,Tamer Yehia
2514,2515,Mathematics,18,2.56,yes,0,2020,25600.0,16,Doha Naser
2515,2516,Computer Science,23,0.46,yes,0,2021,28800.0,0,Yehia Abdelrahman
2516,2517,Science,24,3.44,yes,25,2023,33600.0,16,Mariam Moustafa
2517,2518,Science,21,3.8,yes,35,2022,20800.0,16,Ahmed Naser
2518,2519,Engineering,20,2.77,yes,0,2022,32000.0,16,Mariam Yehia
2519,2520,Mathematics,18,0.59,yes,0,2023,44800.0,0,Youssef Moustafa
2520,2521,Engineering,25,1.34,yes,0,2024,51200.0,0,Doaa Moustafa
2521,2522,Engineering,21,3.32,yes,10,2024,46080.0,16,Naser Ahmed
2522,2523,Science,22,0.29,yes,0,2023,44800.0,0,Sabah Mahmoud
2523,2524,Mathematics,18,1.85,yes,0,2023,44800.0,12,Khalid Naser
2524,2525,Computer Science,20,0.7,yes,0,2021,28800.0,0,Toaa Khalid
2525,2526,Computer Science,19,0.68,yes,0,2024,51200.0,0,Youssef Mohamed
2526,2527,Science,20,2.06,yes,0,2024,51200.0,12,Mayar Tamer
2527,2528,Engineering,22,0.73,yes,0,2021,28800.0,0,Naser Khalid
2528,2529,Mathematics,24,1.69,yes,0,2021,28800.0,12,Mayar Mohamed
2529,2530,Science,24,3.52,yes,25,2024,38400.0,16,Moustafa Yehia
2530,2531,Science,19,1.54,yes,0,2023,44800.0,12,Yousra Naser
2531,2532,Science,19,2.2,yes,0,2024,51200.0,12,Yehia Khalid
2532,2533,Mathematics,22,1.19,yes,0,2022,32000.0,0,Yousra Khalid
2533,2534,Computer Science,19,1.83,yes,0,2022,32000.0,12,Yehia Mohamed
2534,2535,Mathematics,19,3.22,yes,10,2023,40320.0,16,Yousra Youssef
2535,2536,Science,22,2.44,yes,0,2023,44800.0,12,Naser Yehia
2536,2537,Science,19,4.0,yes,100,2021,0.0,16,Doaa Ahmed
2537,2538,Engineering,18,3.12,yes,10,2022,28800.0,16,Mahmoud Ahmed
2538,2539,Engineering,23,2.94,yes,0,2024,51200.0,16,Mariam Yehia
2539,2540,Computer Science,20,0.8,yes,0,2023,44800.0,0,Ahmed Yehia
2540,2541,Computer Science,20,3.2,yes,10,2023,40320.0,16,Toaa Moustafa
2541,2542,Engineering,20,3.67,yes,35,2020,16640.0,16,Mohamed Naser
2542,2543,Mathematics,19,2.99,yes,0,2020,25600.0,16,Toaa Mahmoud
2543,2544,Science,19,0.27,yes,0,2023,44800.0,0,Yehia Tamer
2544,2545,Computer Science,24,2.78,yes,0,2024,51200.0,16,Yousra Tamer
2545,2546,Engineering,24,1.84,yes,0,2022,32000.0,12,Mohamed Mahmoud
2546,2547,Mathematics,22,2.51,yes,0,2023,44800.0,16,Mariam Ahmed
2547,2548,Science,23,0.35,yes,0,2022,32000.0,0,Abdelrahman Abdelrahman
2548,2549,Computer Science,24,0.39,yes,0,2022,32000.0,0,Esraa Mahmoud
2549,2550,Science,18,3.45,yes,25,2024,38400.0,16,Yehia Yehia
2550,2551,Science,21,0.62,yes,0,2021,28800.0,0,Esraa Youssef
2551,2552,Engineering,20,1.58,yes,0,2021,28800.0,12,Ahmed Khalid
2552,2553,Science,19,0.72,yes,0,2021,28800.0,0,Yousra Yehia
2553,2554,Engineering,20,0.81,yes,0,2022,32000.0,0,Khalid Mohamed
2554,2555,Engineering,20,4.0,yes,100,2024,0.0,16,Esraa Mahmoud
2555,2556,Engineering,25,0.81,yes,0,2021,28800.0,0,Youssef Mohamed
2556,2557,Science,23,2.14,yes,0,2020,25600.0,12,Toaa Moustafa
2557,2558,Computer Science,22,3.48,yes,25,2021,21600.0,16,Naser Mohamed
2558,2559,Computer Science,24,2.87,yes,0,2021,28800.0,16,Doaa Mahmoud
2559,2560,Mathematics,23,2.55,yes,0,2024,51200.0,16,Ahmed Mahmoud
2560,2561,Mathematics,24,3.5,yes,25,2021,21600.0,16,Mariam Yehia
2561,2562,Mathematics,23,0.34,yes,0,2021,28800.0,0,Ahmed Naser
2562,2563,Mathematics,19,2.09,yes,0,2021,28800.0,12,Sabah Yehia
2563,2564,Engineering,25,3.73,yes,35,2022,20800.0,16,Tamer Moustafa
2564,2565,Science,20,2.79,yes,0,2021,28800.0,16,Esraa Youssef
2565,2566,Computer Science,25,3.18,yes,10,2022,28800.0,16,Naser Tamer
2566,2567,Engineering,19,3.67,yes,35,2023,29120.0,16,Toaa Khalid
2567,2568,Science,22,3.32,yes,10,2021,25920.0,16,Naser Mahmoud
2568,2569,Science,20,1.35,yes,0,2023,44800.0,0,Doha Moustafa
2569,2570,Science,20,1.9,yes,0,2023,44800.0,12,Ahmed Khalid
2570,2571,Computer Science,23,2.33,yes,0,2021,28800.0,12,Doha Ahmed
2571,2572,Science,23,1.14,yes,0,2021,28800.0,0,Ahmed Ahmed
2572,2573,Computer Science,24,3.26,yes,10,2020,23040.0,16,Sabah Mohamed
2573,2574,Computer Science,19,0.37,yes,0,2024,51200.0,0,Tamer Mohamed
2574,2575,Science,21,3.34,yes,25,2020,19200.0,16,Sabah Tamer
2575,2576,Computer Science,24,2.12,yes,0,2024,51200.0,12,Tamer Mahmoud
2576,2577,Science,23,1.04,yes,0,2022,32000.0,0,Toaa Abdelrahman
2577,2578,Mathematics,19,1.1,yes,0,2021,28800.0,0,Khalid Tamer
2578,2579,Science,21,0.8,yes,0,2023,44800.0,0,Doaa Tamer
2579,2580,Computer Science,23,3.94,yes,35,2021,18720.0,16,Ahmed Naser
2580,2581,Computer Science,22,3.18,yes,10,2022,28800.0,16,Mayar Youssef
2581,2582,Science,19,1.87,yes,0,2023,44800.0,12,Naser Mahmoud
2582,2583,Engineering,23,0.49,yes,0,2021,28800.0,0,Esraa Mohamed
2583,2584,Engineering,23,2.6,yes,0,2021,28800.0,16,Youssef Abdelrahman
2584,2585,Mathematics,22,3.25,yes,10,2023,40320.0,16,Marwa Yehia
2585,2586,Mathematics,21,2.41,yes,0,2021,28800.0,12,Ahmed Yehia
2586,2587,Mathematics,25,3.75,yes,35,2023,29120.0,16,Toaa Youssef
2587,2588,Mathematics,23,2.6,yes,0,2023,44800.0,16,Mahmoud Youssef
2588,2589,Mathematics,24,2.69,yes,0,2021,28800.0,16,Marwa Abdelrahman
2589,2590,Mathematics,25,0.76,yes,0,2024,51200.0,0,Tamer Mahmoud
2590,2591,Computer Science,25,3.53,yes,25,2022,24000.0,16,Yousra Ahmed
2591,2592,Science,18,1.31,yes,0,2022,32000.0,0,Youssef Naser
2592,2593,Engineering,22,2.62,yes,0,2022,32000.0,16,Doaa Khalid
2593,2594,Science,21,0.11,yes,0,2022,32000.0,0,Youssef Moustafa
2594,2595,Science,22,-0.17,yes,0,2022,32000.0,0,Esraa Tamer
2595,2596,Computer Science,20,2.52,yes,0,2022,32000.0,16,Tamer Tamer
2596,2597,Computer Science,19,0.92,yes,0,2021,28800.0,0,Mariam Mahmoud
2597,2598,Computer Science,22,2.24,yes,0,2024,51200.0,12,Abdelrahman Youssef
2598,2599,Engineering,22,1.19,yes,0,2023,44800.0,0,Mariam Moustafa
2599,2600,Mathematics,20,0.4,yes,0,2023,44800.0,0,Youssef Mohamed
2600,2601,Science,25,1.51,yes,0,2022,32000.0,12,Doha Yehia
2601,2602,Engineering,19,3.22,yes,10,2020,23040.0,16,Moustafa Abdelrahman
2602,2603,Science,19,2.85,yes,0,2020,25600.0,16,Mayar Youssef
2603,2604,Science,23,3.79,yes,35,2022,20800.0,16,Naser Youssef
2604,2605,Engineering,23,4.0,yes,100,2023,0.0,16,Mariam Mahmoud
2605,2606,Engineering,22,2.11,yes,0,2022,32000.0,12,Tamer Youssef
2606,2607,Computer Science,18,0.28,yes,0,2021,28800.0,0,Yousra Abdelrahman
2607,2608,Science,25,3.51,yes,25,2020,19200.0,16,Mohamed Yehia
2608,2609,Mathematics,19,0.6,yes,0,2023,44800.0,0,Doaa Yehia
2609,2610,Engineering,21,2.38,yes,0,2021,28800.0,12,Khalid Moustafa
2610,2611,Mathematics,19,0.38,yes,0,2020,25600.0,0,Esraa Abdelrahman
2611,2612,Mathematics,19,0.31,yes,0,2023,44800.0,0,Mohamed Yehia
2612,2613,Mathematics,21,1.53,yes,0,2023,44800.0,12,Doaa Yehia
2613,2614,Engineering,25,0.51,yes,0,2023,44800.0,0,Khalid Mohamed
2614,2615,Engineering,21,1.44,yes,0,2024,51200.0,0,Toaa Khalid
2615,2616,Mathematics,18,2.13,yes,0,2020,25600.0,12,Abdelrahman Yehia
2616,2617,Computer Science,20,0.3,yes,0,2024,51200.0,0,Doaa Naser
2617,2618,Science,24,4.0,yes,100,2022,0.0,16,Yehia Ahmed
2618,2619,Science,23,3.15,yes,10,2021,25920.0,16,Toaa Mohamed
2619,2620,Science,18,3.88,yes,35,2023,29120.0,16,Mohamed Mahmoud
2620,2621,Science,19,1.55,yes,0,2023,44800.0,12,Esraa Mohamed
2621,2622,Mathematics,18,4.0,yes,100,2021,0.0,16,Moustafa Youssef
2622,2623,Science,19,0.68,yes,0,2024,51200.0,0,Mariam Khalid
2623,2624,Science,23,3.13,yes,10,2022,28800.0,16,Khalid Yehia
2624,2625,Mathematics,22,0.73,yes,0,2022,32000.0,0,Doaa Moustafa
2625,2626,Mathematics,21,1.66,yes,0,2021,28800.0,12,Ahmed Ahmed
2626,2627,Mathematics,18,0.24,yes,0,2022,32000.0,0,Yousra Yehia
2627,2628,Science,24,1.8,yes,0,2024,51200.0,12,Naser Abdelrahman
2628,2629,Mathematics,22,2.41,yes,0,2022,32000.0,12,Esraa Youssef
2629,2630,Computer Science,20,1.88,yes,0,2020,25600.0,12,Mahmoud Ahmed
2630,2631,Science,25,2.83,yes,0,2022,32000.0,16,Toaa Naser
2631,2632,Engineering,22,0.62,yes,0,2023,44800.0,0,Tamer Mahmoud
2632,2633,Mathematics,23,3.59,yes,25,2022,24000.0,16,Mariam Mohamed
2633,2634,Mathematics,19,0.44,yes,0,2024,51200.0,0,Yehia Moustafa
2634,2635,Computer Science,18,0.01,yes,0,2022,32000.0,0,Sabah Abdelrahman
2635,2636,Engineering,24,2.08,yes,0,2022,32000.0,12,Ahmed Naser
2636,2637,Mathematics,25,1.16,yes,0,2023,44800.0,0,Yousra Khalid
2637,2638,Computer Science,25,3.24,yes,10,2023,40320.0,16,Tamer Mahmoud
2638,2639,Engineering,22,1.07,yes,0,2022,32000.0,0,Mayar Youssef
2639,2640,Engineering,23,-0.04,yes,0,2024,51200.0,0,Mahmoud Mohamed
2640,2641,Engineering,22,3.56,yes,25,2024,38400.0,16,Mariam Moustafa
2641,2642,Engineering,25,1.2,yes,0,2021,28800.0,0,Abdelrahman Mohamed
2642,2643,Science,21,0.56,yes,0,2022,32000.0,0,Doha Naser
2643,2644,Engineering,19,0.58,yes,0,2021,28800.0,0,Naser Mahmoud
2644,2645,Computer Science,18,1.68,yes,0,2020,25600.0,12,Doha Mahmoud
2645,2646,Computer Science,19,3.68,yes,35,2021,18720.0,16,Naser Moustafa
2646,2647,Computer Science,22,3.26,yes,10,2023,40320.0,16,Doaa Mohamed
2647,2648,Computer Science,25,2.82,yes,0,2024,51200.0,16,Tamer Naser
2648,2649,Computer Science,24,3.65,yes,25,2022,24000.0,16,Doaa Moustafa
2649,2650,Science,22,1.57,yes,0,2021,28800.0,12,Ahmed Naser
2650,2651,Mathematics,22,1.22,yes,0,2023,44800.0,0,Mariam Mahmoud
2651,2652,Computer Science,22,1.99,yes,0,2020,25600.0,12,Ahmed Yehia
2652,2653,Science,24,1.47,yes,0,2020,25600.0,0,Toaa Ahmed
2653,2654,Science,22,0.83,yes,0,2020,25600.0,0,Tamer Khalid
2654,2655,Mathematics,23,2.02,yes,0,2022,32000.0,12,Toaa Tamer
2655,2656,Mathematics,23,3.46,yes,25,2020,19200.0,16,Ahmed Yehia
2656,2657,Mathematics,25,0.99,yes,0,2024,51200.0,0,Marwa Tamer
2657,2658,Engineering,23,0.68,yes,0,2024,51200.0,0,Moustafa Naser
2658,2659,Engineering,20,1.48,yes,0,2021,28800.0,0,Doha Mohamed
2659,2660,Mathematics,19,1.0,yes,0,2022,32000.0,0,Ahmed Moustafa
2660,2661,Computer Science,22,0.61,yes,0,2020,25600.0,0,Sabah Yehia
2661,2662,Engineering,24,-0.06,yes,0,2021,28800.0,0,Moustafa Youssef
2662,2663,Computer Science,21,4.0,yes,100,2020,0.0,16,Sabah Mohamed
2663,2664,Computer Science,24,1.62,yes,0,2022,32000.0,12,Yehia Khalid
2664,2665,Computer Science,18,1.26,yes,0,2023,44800.0,0,Marwa Naser
2665,2666,Engineering,19,3.3,yes,10,2022,28800.0,16,Khalid Khalid
2666,2667,Mathematics,21,0.66,yes,0,2022,32000.0,0,Mayar Yehia
2667,2668,Science,22,0.6,yes,0,2023,44800.0,0,Tamer Mohamed
2668,2669,Science,18,3.73,yes,35,2022,20800.0,16,Mariam Abdelrahman
2669,2670,Engineering,18,2.18,yes,0,2021,28800.0,12,Yehia Khalid
2670,2671,Computer Science,24,2.19,yes,0,2024,51200.0,12,Doaa Khalid
2671,2672,Science,19,3.59,yes,25,2022,24000.0,16,Khalid Tamer
2672,2673,Mathematics,23,1.73,yes,0,2020,25600.0,12,Mariam Tamer
2673,2674,Science,25,3.09,yes,10,2021,25920.0,16,Mohamed Mohamed
2674,2675,Engineering,24,0.52,yes,0,2022,32000.0,0,Yousra Mahmoud
2675,2676,Science,18,2.51,yes,0,2021,28800.0,16,Abdelrahman Mohamed
2676,2677,Science,24,2.14,yes,0,2022,32000.0,12,Sabah Mahmoud
2677,2678,Computer Science,23,2.11,yes,0,2021,28800.0,12,Ahmed Ahmed
2678,2679,Mathematics,25,2.41,yes,0,2022,32000.0,12,Marwa Khalid
2679,2680,Science,21,2.43,yes,0,2022,32000.0,12,Ahmed Naser
2680,2681,Mathematics,24,1.54,yes,0,2021,28800.0,12,Mayar Ahmed
2681,2682,Computer Science,20,0.91,yes,0,2024,51200.0,0,Naser Ahmed
2682,2683,Computer Science,24,2.99,yes,0,2022,32000.0,16,Doaa Youssef
2683,2684,Engineering,22,2.33,yes,0,2020,25600.0,12,Mahmoud Abdelrahman
2684,2685,Computer Science,19,2.53,yes,0,2021,28800.0,16,Toaa Mahmoud
2685,2686,Science,24,1.64,yes,0,2020,25600.0,12,Ahmed Mahmoud
2686,2687,Mathematics,18,1.47,yes,0,2022,32000.0,0,Doha Moustafa
2687,2688,Science,18,2.4,yes,0,2021,28800.0,12,Tamer Youssef
2688,2689,Science,19,1.82,yes,0,2021,28800.0,12,Doha Ahmed
2689,2690,Science,25,0.51,yes,0,2020,25600.0,0,Mahmoud Mohamed
2690,2691,Computer Science,22,0.28,yes,0,2021,28800.0,0,Mayar Naser
2691,2692,Computer Science,23,2.28,yes,0,2021,28800.0,12,Yehia Yehia
2692,2693,Engineering,21,0.59,yes,0,2023,44800.0,0,Doaa Yehia
2693,2694,Science,19,1.24,yes,0,2024,51200.0,0,Mohamed Abdelrahman
2694,2695,Computer Science,18,1.15,yes,0,2021,28800.0,0,Doha Youssef
2695,2696,Computer Science,25,2.38,yes,0,2021,28800.0,12,Naser Khalid
2696,2697,Mathematics,18,3.65,yes,25,2022,24000.0,16,Toaa Ahmed
2697,2698,Mathematics,18,2.92,yes,0,2021,28800.0,16,Moustafa Mohamed
2698,2699,Engineering,24,1.49,yes,0,2022,32000.0,0,Esraa Mohamed
2699,2700,Engineering,19,1.44,yes,0,2022,32000.0,0,Naser Youssef
2700,2701,Engineering,18,2.23,yes,0,2023,44800.0,12,Doaa Yehia
2701,2702,Computer Science,23,0.37,yes,0,2023,44800.0,0,Khalid Youssef
2702,2703,Science,23,1.66,yes,0,2023,44800.0,12,Esraa Yehia
2703,2704,Science,23,1.35,yes,0,2022,32000.0,0,Youssef Mahmoud
2704,2705,Science,20,1.86,yes,0,2022,32000.0,12,Marwa Yehia
2705,2706,Engineering,22,2.21,yes,0,2024,51200.0,12,Youssef Abdelrahman
2706,2707,Computer Science,18,1.97,yes,0,2022,32000.0,12,Mariam Mahmoud
2707,2708,Computer Science,19,2.02,yes,0,2022,32000.0,12,Ahmed Mahmoud
2708,2709,Engineering,18,2.68,yes,0,2021,28800.0,16,Marwa Ahmed
2709,2710,Computer Science,24,2.23,yes,0,2023,44800.0,12,Khalid Abdelrahman
2710,2711,Science,23,3.9,yes,35,2022,20800.0,16,Doha Tamer
2711,2712,Mathematics,22,3.05,yes,10,2023,40320.0,16,Mahmoud Mohamed
2712,2713,Science,18,4.0,yes,100,2024,0.0,16,Doaa Youssef
2713,2714,Engineering,18,0.85,yes,0,2021,28800.0,0,Moustafa Mohamed
2714,2715,Mathematics,20,1.05,yes,0,2023,44800.0,0,Yousra Youssef
2715,2716,Computer Science,20,1.29,yes,0,2020,25600.0,0,Mahmoud Mahmoud
2716,2717,Computer Science,22,0.55,yes,0,2022,32000.0,0,Esraa Moustafa
2717,2718,Computer Science,24,3.08,yes,10,2022,28800.0,16,Mohamed Ahmed
2718,2719,Engineering,25,2.41,yes,0,2021,28800.0,12,Doaa Mohamed
2719,2720,Computer Science,18,2.93,yes,0,2020,25600.0,16,Youssef Ahmed
2720,2721,Computer Science,18,1.46,yes,0,2022,32000.0,0,Mayar Yehia
2721,2722,Mathematics,23,2.3,yes,0,2021,28800.0,12,Ahmed Khalid
