student_id,student_major,student_concentration,student_age,student_gender,student_name,student_batch,student_gpa,completed_credits,required_credits,number_of_replaces,max_credits/semester
2380,Computer Science,Information Technology,21,Male,Yehia Khalid,2022,3.78,80,64,0,16
2381,Science,Science,19,Female,Yousra Mohamed,2024,1.81,16,128,3,12
2382,Science,Science,19,Male,Tamer Khalid,2023,3.79,48,96,0,16
2383,Engineering,Engineering,21,Female,Mariam Youssef,2022,3.06,64,80,0,16
2384,Computer Science,Data Science,18,Male,Yehia Moustafa,2022,0.56,80,64,4,12
2385,Science,Science,22,Female,Yousra Khalid,2020,-0.16,128,16,4,12
2386,Computer Science,Software Engineering,23,Male,Moustafa Mohamed,2022,3.08,64,80,0,16
2387,Engineering,Engineering,18,Female,Yousra Yehia,2022,2.3,80,64,2,12
2388,Mathematics,Mathematics,19,Male,Tamer Yehia,2023,3.2,32,112,0,16
2389,Computer Science,Information Technology,21,Female,Doha Yehia,2022,1.21,80,64,4,12
2390,Mathematics,Mathematics,21,Male,Yehia Mohamed,2023,2.52,48,96,1,16
2391,Engineering,Engineering,20,Female,Toaa Khalid,2024,4.0,16,128,0,16
2392,Mathematics,Mathematics,19,Male,Ahmed Naser,2023,0.13,48,96,4,12
2393,Science,Science,22,Female,Mariam Mahmoud,2021,4.0,112,32,0,16
2394,Computer Science,Data Science,22,Male,Abdelrahman Abdelrahman,2023,3.15,48,96,0,16
2395,Engineering,Engineering,25,Female,Yousra Ahmed,2023,0.08,48,96,4,12
2396,Science,Science,24,Male,Khalid Youssef,2023,1.82,32,112,3,12
2397,Computer Science,Information Technology,23,Female,Doaa Naser,2021,0.19,96,48,4,12
2398,Mathematics,Mathematics,23,Male,Youssef Tamer,2022,1.12,80,64,4,12
2399,Computer Science,Data Science,18,Female,Doha Ahmed,2022,2.77,64,80,1,16
2400,Mathematics,Mathematics,19,Male,Ahmed Ahmed,2021,2.55,96,48,1,16
2401,Computer Science,Information Technology,25,Female,Doaa Tamer,2023,0.69,32,112,4,12
2402,Mathematics,Mathematics,24,Male,Mahmoud Moustafa,2020,4.0,128,16,0,16
2403,Computer Science,Data Science,22,Female,Doaa Moustafa,2022,3.49,64,80,0,16
2404,Mathematics,Mathematics,21,Male,Yehia Yehia,2024,3.23,16,128,0,16
2405,Mathematics,Mathematics,21,Female,Toaa Mahmoud,2022,1.69,64,80,3,12
2406,Engineering,Engineering,18,Male,Abdelrahman Moustafa,2022,1.24,80,64,4,12
2407,Computer Science,Information Technology,18,Female,Marwa Mahmoud,2022,2.08,64,80,2,12
2408,Science,Science,23,Male,Youssef Ahmed,2023,1.79,32,112,3,12
2409,Science,Science,24,Female,Mayar Mahmoud,2020,2.04,128,16,2,12
2410,Computer Science,Data Science,25,Male,Youssef Youssef,2022,3.76,80,64,0,16
2411,Computer Science,Data Science,24,Female,Mayar Moustafa,2022,3.27,80,64,0,16
2412,Engineering,Engineering,19,Male,Khalid Mahmoud,2022,3.61,64,80,0,16
2413,Mathematics,Mathematics,21,Female,Mayar Abdelrahman,2022,1.24,64,80,4,12
2414,Science,Science,22,Male,Naser Youssef,2023,2.33,48,96,2,12
2415,Science,Science,25,Female,Sabah Yehia,2023,3.51,48,96,0,16
2416,Science,Science,20,Male,Naser Mohamed,2022,1.35,64,80,4,12
2417,Engineering,Engineering,24,Female,Doha Khalid,2024,0.35,16,128,4,12
2418,Computer Science,Information Technology,19,Male,Youssef Mahmoud,2022,2.25,64,80,2,12
2419,Mathematics,Mathematics,21,Female,Esraa Khalid,2020,2.77,128,16,1,16
2420,Mathematics,Mathematics,21,Male,Youssef Tamer,2021,2.8,96,48,1,16
2421,Science,Science,25,Female,Esraa Khalid,2024,1.83,16,128,3,12
2422,Science,Science,24,Male,Mahmoud Tamer,2022,3.61,64,80,0,16
2423,Science,Science,21,Female,Toaa Tamer,2021,0.87,112,32,4,12
2424,Engineering,Engineering,21,Male,Khalid Ahmed,2023,1.12,32,112,4,12
2425,Science,Science,23,Female,Marwa Ahmed,2021,3.34,112,32,0,16
2426,Science,Science,20,Male,Tamer Abdelrahman,2021,-0.13,112,32,4,12
2427,Engineering,Engineering,19,Female,Mariam Youssef,2022,3.09,80,64,0,16
2428,Engineering,Engineering,20,Male,Naser Abdelrahman,2022,3.76,64,80,0,16
2429,Science,Science,24,Female,Esraa Ahmed,2023,2.66,48,96,1,16
2430,Mathematics,Mathematics,24,Male,Ahmed Youssef,2023,3.29,32,112,0,16
2431,Science,Science,23,Female,Doaa Mahmoud,2022,0.79,64,80,4,12
2432,Mathematics,Mathematics,18,Male,Mahmoud Khalid,2021,3.07,96,48,0,16
2433,Science,Science,20,Female,Doaa Mohamed,2022,2.65,64,80,1,16
2434,Computer Science,Software Engineering,21,Male,Mahmoud Tamer,2022,1.53,80,64,3,12
2435,Computer Science,Software Engineering,23,Female,Mariam Abdelrahman,2024,1.95,16,128,3,12
2436,Mathematics,Mathematics,19,Male,Youssef Moustafa,2022,3.13,64,80,0,16
2437,Mathematics,Mathematics,21,Female,Mariam Moustafa,2023,0.53,32,112,4,12
2438,Science,Science,21,Male,Abdelrahman Mahmoud,2021,2.86,96,48,1,16
2439,Computer Science,Data Science,18,Female,Esraa Mohamed,2021,2.39,112,32,2,12
2440,Mathematics,Mathematics,25,Male,Tamer Mahmoud,2021,2.6,112,32,1,16
2441,Mathematics,Mathematics,19,Female,Yousra Yehia,2024,4.0,16,128,0,16
2442,Science,Science,24,Male,Youssef Tamer,2020,2.03,128,16,2,12
2443,Engineering,Engineering,21,Female,Mariam Mohamed,2023,0.61,48,96,4,12
2444,Engineering,Engineering,25,Male,Ahmed Mohamed,2020,3.09,128,16,0,16
2445,Science,Science,19,Female,Doha Ahmed,2023,0.93,32,112,4,12
2446,Mathematics,Mathematics,22,Male,Khalid Khalid,2022,0.15,80,64,4,12
2447,Mathematics,Mathematics,25,Female,Doaa Tamer,2021,0.8,96,48,4,12
2448,Engineering,Engineering,22,Male,Youssef Yehia,2023,2.37,48,96,2,12
2449,Computer Science,Data Science,22,Female,Doaa Naser,2021,1.08,96,48,4,12
2450,Engineering,Engineering,20,Male,Mohamed Ahmed,2023,1.99,32,112,3,12
2451,Mathematics,Mathematics,20,Female,Yousra Abdelrahman,2023,3.29,48,96,0,16
2452,Science,Science,18,Male,Naser Yehia,2021,3.18,96,48,0,16
2453,Engineering,Engineering,18,Female,Esraa Tamer,2021,1.21,96,48,4,12
2454,Computer Science,Information Technology,19,Male,Tamer Khalid,2024,3.18,16,128,0,16
2455,Engineering,Engineering,23,Female,Marwa Mohamed,2022,0.56,80,64,4,12
2456,Engineering,Engineering,23,Male,Moustafa Moustafa,2022,2.02,80,64,2,12
2457,Computer Science,Data Science,24,Female,Doaa Naser,2023,3.82,32,112,0,16
2458,Computer Science,Data Science,20,Male,Youssef Tamer,2021,0.3,96,48,4,12
2459,Engineering,Engineering,20,Female,Doha Khalid,2023,3.24,32,112,0,16
2460,Science,Science,20,Male,Abdelrahman Abdelrahman,2023,-0.08,32,112,4,12
2461,Mathematics,Mathematics,24,Female,Yousra Naser,2022,3.44,80,64,0,16
2462,Science,Science,25,Male,Khalid Ahmed,2022,1.59,80,64,3,12
2463,Computer Science,Data Science,22,Female,Sabah Tamer,2024,0.76,16,128,4,12
2464,Engineering,Engineering,18,Male,Khalid Ahmed,2022,-0.1,64,80,4,12
2465,Mathematics,Mathematics,22,Female,Toaa Mohamed,2022,1.05,80,64,4,12
2466,Mathematics,Mathematics,23,Male,Mohamed Khalid,2021,1.18,112,32,4,12
2467,Mathematics,Mathematics,21,Female,Doaa Naser,2022,3.13,64,80,0,16
2468,Science,Science,23,Male,Naser Youssef,2021,2.3,112,32,2,12
2469,Computer Science,Software Engineering,19,Female,Toaa Naser,2024,3.88,16,128,0,16
2470,Science,Science,20,Male,Mohamed Ahmed,2021,1.15,112,32,4,12
2471,Computer Science,Information Technology,25,Female,Mayar Mahmoud,2021,2.05,112,32,2,12
2472,Computer Science,Information Technology,24,Male,Tamer Mahmoud,2021,2.38,96,48,2,12
2473,Mathematics,Mathematics,23,Female,Marwa Khalid,2021,2.39,112,32,2,12
2474,Engineering,Engineering,18,Male,Moustafa Moustafa,2024,1.7,16,128,3,12
2475,Science,Science,18,Female,Doaa Moustafa,2020,4.0,128,16,0,16
2476,Engineering,Engineering,21,Male,Youssef Naser,2022,0.73,80,64,4,12
2477,Mathematics,Mathematics,24,Female,Yousra Abdelrahman,2024,2.77,16,128,1,16
2478,Mathematics,Mathematics,22,Male,Abdelrahman Ahmed,2021,2.85,112,32,1,16
2479,Computer Science,Information Technology,19,Female,Doaa Abdelrahman,2023,2.35,48,96,2,12
2480,Mathematics,Mathematics,18,Male,Moustafa Mohamed,2023,3.83,48,96,0,16
2481,Computer Science,Data Science,20,Female,Toaa Yehia,2023,3.24,48,96,0,16
2482,Mathematics,Mathematics,22,Male,Abdelrahman Abdelrahman,2024,0.53,16,128,4,12
2483,Science,Science,25,Female,Toaa Tamer,2022,3.71,64,80,0,16
2484,Science,Science,19,Male,Khalid Khalid,2021,0.42,96,48,4,12
2485,Science,Science,21,Female,Sabah Yehia,2023,1.4,48,96,4,12
2486,Science,Science,23,Male,Youssef Tamer,2023,0.87,32,112,4,12
2487,Mathematics,Mathematics,22,Female,Mariam Abdelrahman,2021,3.78,112,32,0,16
2488,Engineering,Engineering,18,Male,Mahmoud Youssef,2024,1.56,16,128,3,12
2489,Engineering,Engineering,19,Female,Yousra Mahmoud,2023,3.77,32,112,0,16
2490,Engineering,Engineering,22,Male,Khalid Khalid,2024,3.91,16,128,0,16
2491,Science,Science,22,Female,Esraa Tamer,2020,1.33,128,16,4,12
2492,Computer Science,Information Technology,24,Male,Naser Youssef,2023,2.36,48,96,2,12
2493,Computer Science,Data Science,23,Female,Doaa Mohamed,2021,1.63,96,48,3,12
2494,Science,Science,19,Male,Yehia Abdelrahman,2022,2.01,80,64,2,12
2495,Mathematics,Mathematics,18,Female,Marwa Mohamed,2023,3.05,32,112,0,16
2496,Mathematics,Mathematics,24,Male,Mohamed Ahmed,2020,-0.08,128,16,4,12
2497,Mathematics,Mathematics,21,Female,Mayar Tamer,2022,2.35,80,64,2,12
2498,Engineering,Engineering,22,Male,Yehia Naser,2021,2.02,112,32,2,12
2499,Mathematics,Mathematics,18,Female,Toaa Yehia,2023,3.18,32,112,0,16
2500,Science,Science,19,Male,Moustafa Mohamed,2021,2.22,112,32,2,12
2501,Science,Science,25,Female,Sabah Mohamed,2022,0.38,80,64,4,12
2502,Mathematics,Mathematics,20,Male,Naser Ahmed,2022,3.06,64,80,0,16
2503,Computer Science,Information Technology,22,Female,Mariam Abdelrahman,2020,3.5,128,16,0,16
2504,Computer Science,Data Science,20,Male,Moustafa Youssef,2023,0.55,48,96,4,12
2505,Engineering,Engineering,18,Female,Mayar Yehia,2022,2.74,64,80,1,16
2506,Mathematics,Mathematics,19,Male,Mohamed Yehia,2021,3.82,112,32,0,16
2507,Computer Science,Data Science,22,Female,Esraa Tamer,2020,-0.12,128,16,4,12
2508,Computer Science,Data Science,21,Male,Abdelrahman Abdelrahman,2022,2.86,64,80,1,16
2509,Computer Science,Data Science,19,Female,Doha Naser,2022,3.31,80,64,0,16
2510,Science,Science,21,Male,Youssef Mahmoud,2024,0.62,16,128,4,12
2511,Science,Science,25,Female,Doaa Mohamed,2022,0.61,80,64,4,12
2512,Engineering,Engineering,22,Male,Mahmoud Yehia,2021,3.1,112,32,0,16
2513,Engineering,Engineering,18,Female,Mariam Yehia,2020,2.8,128,16,1,16
2514,Computer Science,Software Engineering,20,Male,Tamer Yehia,2021,1.41,96,48,4,12
2515,Mathematics,Mathematics,18,Female,Doha Naser,2020,2.56,128,16,1,16
2516,Computer Science,Information Technology,23,Male,Yehia Abdelrahman,2021,0.46,96,48,4,12
2517,Science,Science,24,Female,Mariam Moustafa,2023,3.44,32,112,0,16
2518,Science,Science,21,Male,Ahmed Naser,2022,3.8,64,80,0,16
2519,Engineering,Engineering,20,Female,Mariam Yehia,2022,2.77,64,80,1,16
2520,Mathematics,Mathematics,18,Male,Youssef Moustafa,2023,0.59,32,112,4,12
2521,Engineering,Engineering,25,Female,Doaa Moustafa,2024,1.34,16,128,4,12
2522,Engineering,Engineering,21,Male,Naser Ahmed,2024,3.32,16,128,0,16
2523,Science,Science,22,Female,Sabah Mahmoud,2023,0.29,32,112,4,12
2524,Mathematics,Mathematics,18,Male,Khalid Naser,2023,1.85,32,112,3,12
2525,Computer Science,Software Engineering,20,Female,Toaa Khalid,2021,0.7,112,32,4,12
2526,Computer Science,Software Engineering,19,Male,Youssef Mohamed,2024,0.68,16,128,4,12
2527,Science,Science,20,Female,Mayar Tamer,2024,2.06,16,128,2,12
2528,Engineering,Engineering,22,Male,Naser Khalid,2021,0.73,96,48,4,12
2529,Mathematics,Mathematics,24,Female,Mayar Mohamed,2021,1.69,112,32,3,12
2530,Science,Science,24,Male,Moustafa Yehia,2024,3.52,16,128,0,16
2531,Science,Science,19,Female,Yousra Naser,2023,1.54,32,112,3,12
2532,Science,Science,19,Male,Yehia Khalid,2024,2.2,16,128,2,12
2533,Mathematics,Mathematics,22,Female,Yousra Khalid,2022,1.19,64,80,4,12
2534,Computer Science,Information Technology,19,Male,Yehia Mohamed,2022,1.83,64,80,3,12
2535,Mathematics,Mathematics,19,Female,Yousra Youssef,2023,3.22,32,112,0,16
2536,Science,Science,22,Male,Naser Yehia,2023,2.44,48,96,2,12
2537,Science,Science,19,Female,Doaa Ahmed,2021,4.0,112,32,0,16
2538,Engineering,Engineering,18,Male,Mahmoud Ahmed,2022,3.12,80,64,0,16
2539,Engineering,Engineering,23,Female,Mariam Yehia,2024,2.94,16,128,1,16
2540,Computer Science,Information Technology,20,Male,Ahmed Yehia,2023,0.8,32,112,4,12
2541,Computer Science,Information Technology,20,Female,Toaa Moustafa,2023,3.2,48,96,0,16
2542,Engineering,Engineering,20,Male,Mohamed Naser,2020,3.67,128,16,0,16
2543,Mathematics,Mathematics,19,Female,Toaa Mahmoud,2020,2.99,128,16,1,16
2544,Science,Science,19,Male,Yehia Tamer,2023,0.27,32,112,4,12
2545,Computer Science,Data Science,24,Female,Yousra Tamer,2024,2.78,16,128,1,16
2546,Engineering,Engineering,24,Male,Mohamed Mahmoud,2022,1.84,80,64,3,12
2547,Mathematics,Mathematics,22,Female,Mariam Ahmed,2023,2.51,48,96,1,16
2548,Science,Science,23,Male,Abdelrahman Abdelrahman,2022,0.35,64,80,4,12
2549,Computer Science,Information Technology,24,Female,Esraa Mahmoud,2022,0.39,80,64,4,12
2550,Science,Science,18,Male,Yehia Yehia,2024,3.45,16,128,0,16
2551,Science,Science,21,Female,Esraa Youssef,2021,0.62,112,32,4,12
2552,Engineering,Engineering,20,Male,Ahmed Khalid,2021,1.58,112,32,3,12
2553,Science,Science,19,Female,Yousra Yehia,2021,0.72,96,48,4,12
2554,Engineering,Engineering,20,Male,Khalid Mohamed,2022,0.81,80,64,4,12
2555,Engineering,Engineering,20,Female,Esraa Mahmoud,2024,4.0,16,128,0,16
2556,Engineering,Engineering,25,Male,Youssef Mohamed,2021,0.81,96,48,4,12
2557,Science,Science,23,Female,Toaa Moustafa,2020,2.14,128,16,2,12
2558,Computer Science,Information Technology,22,Male,Naser Mohamed,2021,3.48,112,32,0,16
2559,Computer Science,Software Engineering,24,Female,Doaa Mahmoud,2021,2.87,112,32,1,16
2560,Mathematics,Mathematics,23,Male,Ahmed Mahmoud,2024,2.55,16,128,1,16
2561,Mathematics,Mathematics,24,Female,Mariam Yehia,2021,3.5,112,32,0,16
2562,Mathematics,Mathematics,23,Male,Ahmed Naser,2021,0.34,112,32,4,12
2563,Mathematics,Mathematics,19,Female,Sabah Yehia,2021,2.09,96,48,2,12
2564,Engineering,Engineering,25,Male,Tamer Moustafa,2022,3.73,80,64,0,16
2565,Science,Science,20,Female,Esraa Youssef,2021,2.79,112,32,1,16
2566,Computer Science,Software Engineering,25,Male,Naser Tamer,2022,3.18,64,80,0,16
2567,Engineering,Engineering,19,Female,Toaa Khalid,2023,3.67,48,96,0,16
2568,Science,Science,22,Male,Naser Mahmoud,2021,3.32,96,48,0,16
2569,Science,Science,20,Female,Doha Moustafa,2023,1.35,48,96,4,12
2570,Science,Science,20,Male,Ahmed Khalid,2023,1.9,32,112,3,12
2571,Computer Science,Information Technology,23,Female,Doha Ahmed,2021,2.33,96,48,2,12
2572,Science,Science,23,Male,Ahmed Ahmed,2021,1.14,96,48,4,12
2573,Computer Science,Data Science,24,Female,Sabah Mohamed,2020,3.26,128,16,0,16
2574,Computer Science,Data Science,19,Male,Tamer Mohamed,2024,0.37,16,128,4,12
2575,Science,Science,21,Female,Sabah Tamer,2020,3.34,128,16,0,16
2576,Computer Science,Information Technology,24,Male,Tamer Mahmoud,2024,2.12,16,128,2,12
2577,Science,Science,23,Female,Toaa Abdelrahman,2022,1.04,80,64,4,12
2578,Mathematics,Mathematics,19,Male,Khalid Tamer,2021,1.1,96,48,4,12
2579,Science,Science,21,Female,Doaa Tamer,2023,0.8,32,112,4,12
2580,Computer Science,Information Technology,23,Male,Ahmed Naser,2021,3.94,112,32,0,16
2581,Computer Science,Software Engineering,22,Female,Mayar Youssef,2022,3.18,64,80,0,16
2582,Science,Science,19,Male,Naser Mahmoud,2023,1.87,32,112,3,12
2583,Engineering,Engineering,23,Female,Esraa Mohamed,2021,0.49,112,32,4,12
2584,Engineering,Engineering,23,Male,Youssef Abdelrahman,2021,2.6,96,48,1,16
2585,Mathematics,Mathematics,22,Female,Marwa Yehia,2023,3.25,48,96,0,16
2586,Mathematics,Mathematics,21,Male,Ahmed Yehia,2021,2.41,96,48,2,12
2587,Mathematics,Mathematics,25,Female,Toaa Youssef,2023,3.75,32,112,0,16
2588,Mathematics,Mathematics,23,Male,Mahmoud Youssef,2023,2.6,32,112,1,16
2589,Mathematics,Mathematics,24,Female,Marwa Abdelrahman,2021,2.69,96,48,1,16
2590,Mathematics,Mathematics,25,Male,Tamer Mahmoud,2024,0.76,16,128,4,12
2591,Computer Science,Software Engineering,25,Female,Yousra Ahmed,2022,3.53,80,64,0,16
2592,Science,Science,18,Male,Youssef Naser,2022,1.31,64,80,4,12
2593,Engineering,Engineering,22,Female,Doaa Khalid,2022,2.62,80,64,1,16
2594,Science,Science,21,Male,Youssef Moustafa,2022,0.11,80,64,4,12
2595,Science,Science,22,Female,Esraa Tamer,2022,-0.17,64,80,4,12
2596,Computer Science,Data Science,20,Male,Tamer Tamer,2022,2.52,80,64,1,16
2597,Computer Science,Software Engineering,19,Female,Mariam Mahmoud,2021,0.92,112,32,4,12
2598,Computer Science,Software Engineering,22,Male,Abdelrahman Youssef,2024,2.24,16,128,2,12
2599,Engineering,Engineering,22,Female,Mariam Moustafa,2023,1.19,32,112,4,12
2600,Mathematics,Mathematics,20,Male,Youssef Mohamed,2023,0.4,32,112,4,12
2601,Science,Science,25,Female,Doha Yehia,2022,1.51,64,80,3,12
2602,Engineering,Engineering,19,Male,Moustafa Abdelrahman,2020,3.22,128,16,0,16
2603,Science,Science,19,Female,Mayar Youssef,2020,2.85,128,16,1,16
2604,Science,Science,23,Male,Naser Youssef,2022,3.79,64,80,0,16
2605,Engineering,Engineering,23,Female,Mariam Mahmoud,2023,4.0,32,112,0,16
2606,Engineering,Engineering,22,Male,Tamer Youssef,2022,2.11,64,80,2,12
2607,Computer Science,Data Science,18,Female,Yousra Abdelrahman,2021,0.28,112,32,4,12
2608,Science,Science,25,Male,Mohamed Yehia,2020,3.51,128,16,0,16
2609,Mathematics,Mathematics,19,Female,Doaa Yehia,2023,0.6,48,96,4,12
2610,Engineering,Engineering,21,Male,Khalid Moustafa,2021,2.38,96,48,2,12
2611,Mathematics,Mathematics,19,Female,Esraa Abdelrahman,2020,0.38,128,16,4,12
2612,Mathematics,Mathematics,19,Male,Mohamed Yehia,2023,0.31,32,112,4,12
2613,Mathematics,Mathematics,21,Female,Doaa Yehia,2023,1.53,32,112,3,12
2614,Engineering,Engineering,25,Male,Khalid Mohamed,2023,0.51,32,112,4,12
2615,Engineering,Engineering,21,Female,Toaa Khalid,2024,1.44,16,128,4,12
2616,Mathematics,Mathematics,18,Male,Abdelrahman Yehia,2020,2.13,128,16,2,12
2617,Computer Science,Information Technology,20,Female,Doaa Naser,2024,0.3,16,128,4,12
2618,Science,Science,24,Male,Yehia Ahmed,2022,4.0,64,80,0,16
2619,Science,Science,23,Female,Toaa Mohamed,2021,3.15,96,48,0,16
2620,Science,Science,18,Male,Mohamed Mahmoud,2023,3.88,32,112,0,16
2621,Science,Science,19,Female,Esraa Mohamed,2023,1.55,32,112,3,12
2622,Mathematics,Mathematics,18,Male,Moustafa Youssef,2021,4.0,112,32,0,16
2623,Science,Science,19,Female,Mariam Khalid,2024,0.68,16,128,4,12
2624,Science,Science,23,Male,Khalid Yehia,2022,3.13,80,64,0,16
2625,Mathematics,Mathematics,22,Female,Doaa Moustafa,2022,0.73,80,64,4,12
2626,Mathematics,Mathematics,21,Male,Ahmed Ahmed,2021,1.66,96,48,3,12
2627,Mathematics,Mathematics,18,Female,Yousra Yehia,2022,0.24,64,80,4,12
2628,Science,Science,24,Male,Naser Abdelrahman,2024,1.8,16,128,3,12
2629,Mathematics,Mathematics,22,Female,Esraa Youssef,2022,2.41,64,80,2,12
2630,Computer Science,Information Technology,20,Male,Mahmoud Ahmed,2020,1.88,128,16,3,12
2631,Science,Science,25,Female,Toaa Naser,2022,2.83,64,80,1,16
2632,Engineering,Engineering,22,Male,Tamer Mahmoud,2023,0.62,32,112,4,12
2633,Mathematics,Mathematics,23,Female,Mariam Mohamed,2022,3.59,80,64,0,16
2634,Mathematics,Mathematics,19,Male,Yehia Moustafa,2024,0.44,16,128,4,12
2635,Computer Science,Software Engineering,18,Female,Sabah Abdelrahman,2022,0.01,80,64,4,12
2636,Engineering,Engineering,24,Male,Ahmed Naser,2022,2.08,80,64,2,12
2637,Mathematics,Mathematics,25,Female,Yousra Khalid,2023,1.16,48,96,4,12
2638,Computer Science,Information Technology,25,Male,Tamer Mahmoud,2023,3.24,32,112,0,16
2639,Engineering,Engineering,22,Female,Mayar Youssef,2022,1.07,80,64,4,12
2640,Engineering,Engineering,23,Male,Mahmoud Mohamed,2024,-0.04,16,128,4,12
2641,Engineering,Engineering,22,Female,Mariam Moustafa,2024,3.56,16,128,0,16
2642,Engineering,Engineering,25,Male,Abdelrahman Mohamed,2021,1.2,96,48,4,12
2643,Science,Science,21,Female,Doha Naser,2022,0.56,80,64,4,12
2644,Engineering,Engineering,19,Male,Naser Mahmoud,2021,0.58,96,48,4,12
2645,Computer Science,Data Science,18,Female,Doha Mahmoud,2020,1.68,128,16,3,12
2646,Computer Science,Software Engineering,19,Male,Naser Moustafa,2021,3.68,96,48,0,16
2647,Computer Science,Software Engineering,22,Female,Doaa Mohamed,2023,3.26,32,112,0,16
2648,Computer Science,Data Science,25,Male,Tamer Naser,2024,2.82,16,128,1,16
2649,Computer Science,Software Engineering,24,Female,Doaa Moustafa,2022,3.65,64,80,0,16
2650,Science,Science,22,Male,Ahmed Naser,2021,1.57,112,32,3,12
2651,Mathematics,Mathematics,22,Female,Mariam Mahmoud,2023,1.22,32,112,4,12
2652,Computer Science,Information Technology,22,Male,Ahmed Yehia,2020,1.99,128,16,3,12
2653,Science,Science,24,Female,Toaa Ahmed,2020,1.47,128,16,4,12
2654,Science,Science,22,Male,Tamer Khalid,2020,0.83,128,16,4,12
2655,Mathematics,Mathematics,23,Female,Toaa Tamer,2022,2.02,80,64,2,12
2656,Mathematics,Mathematics,23,Male,Ahmed Yehia,2020,3.46,128,16,0,16
2657,Mathematics,Mathematics,25,Female,Marwa Tamer,2024,0.99,16,128,4,12
2658,Engineering,Engineering,23,Male,Moustafa Naser,2024,0.68,16,128,4,12
2659,Engineering,Engineering,20,Female,Doha Mohamed,2021,1.48,112,32,4,12
2660,Mathematics,Mathematics,19,Male,Ahmed Moustafa,2022,1.0,64,80,4,12
2661,Computer Science,Data Science,22,Female,Sabah Yehia,2020,0.61,128,16,4,12
2662,Engineering,Engineering,24,Male,Moustafa Youssef,2021,-0.06,112,32,4,12
2663,Computer Science,Software Engineering,21,Female,Sabah Mohamed,2020,4.0,128,16,0,16
2664,Computer Science,Data Science,24,Male,Yehia Khalid,2022,1.62,64,80,3,12
2665,Computer Science,Information Technology,18,Female,Marwa Naser,2023,1.26,48,96,4,12
2666,Engineering,Engineering,19,Male,Khalid Khalid,2022,3.3,64,80,0,16
2667,Mathematics,Mathematics,21,Female,Mayar Yehia,2022,0.66,64,80,4,12
2668,Science,Science,22,Male,Tamer Mohamed,2023,0.6,48,96,4,12
2669,Science,Science,18,Female,Mariam Abdelrahman,2022,3.73,64,80,0,16
2670,Engineering,Engineering,18,Male,Yehia Khalid,2021,2.18,112,32,2,12
2671,Computer Science,Software Engineering,24,Female,Doaa Khalid,2024,2.19,16,128,2,12
2672,Science,Science,19,Male,Khalid Tamer,2022,3.59,64,80,0,16
2673,Mathematics,Mathematics,23,Female,Mariam Tamer,2020,1.73,128,16,3,12
2674,Science,Science,25,Male,Mohamed Mohamed,2021,3.09,96,48,0,16
2675,Engineering,Engineering,24,Female,Yousra Mahmoud,2022,0.52,64,80,4,12
2676,Science,Science,18,Male,Abdelrahman Mohamed,2021,2.51,112,32,1,16
2677,Science,Science,24,Female,Sabah Mahmoud,2022,2.14,64,80,2,12
2678,Computer Science,Data Science,23,Male,Ahmed Ahmed,2021,2.11,112,32,2,12
2679,Mathematics,Mathematics,25,Female,Marwa Khalid,2022,2.41,64,80,2,12
2680,Science,Science,21,Male,Ahmed Naser,2022,2.43,64,80,2,12
2681,Mathematics,Mathematics,24,Female,Mayar Ahmed,2021,1.54,96,48,3,12
2682,Computer Science,Data Science,20,Male,Naser Ahmed,2024,0.91,16,128,4,12
2683,Computer Science,Information Technology,24,Female,Doaa Youssef,2022,2.99,64,80,1,16
2684,Engineering,Engineering,22,Male,Mahmoud Abdelrahman,2020,2.33,128,16,2,12
2685,Computer Science,Information Technology,19,Female,Toaa Mahmoud,2021,2.53,112,32,1,16
2686,Science,Science,24,Male,Ahmed Mahmoud,2020,1.64,128,16,3,12
2687,Mathematics,Mathematics,18,Female,Doha Moustafa,2022,1.47,80,64,4,12
2688,Science,Science,18,Male,Tamer Youssef,2021,2.4,112,32,2,12
2689,Science,Science,19,Female,Doha Ahmed,2021,1.82,112,32,3,12
2690,Science,Science,25,Male,Mahmoud Mohamed,2020,0.51,128,16,4,12
2691,Computer Science,Information Technology,22,Female,Mayar Naser,2021,0.28,112,32,4,12
2692,Computer Science,Information Technology,23,Male,Yehia Yehia,2021,2.28,112,32,2,12
2693,Engineering,Engineering,21,Female,Doaa Yehia,2023,0.59,48,96,4,12
2694,Science,Science,19,Male,Mohamed Abdelrahman,2024,1.24,16,128,4,12
2695,Computer Science,Software Engineering,18,Female,Doha Youssef,2021,1.15,96,48,4,12
2696,Computer Science,Data Science,25,Male,Naser Khalid,2021,2.38,96,48,2,12
2697,Mathematics,Mathematics,18,Female,Toaa Ahmed,2022,3.65,64,80,0,16
2698,Mathematics,Mathematics,18,Male,Moustafa Mohamed,2021,2.92,96,48,1,16
2699,Engineering,Engineering,24,Female,Esraa Mohamed,2022,1.49,64,80,4,12
2700,Engineering,Engineering,19,Male,Naser Youssef,2022,1.44,80,64,4,12
2701,Engineering,Engineering,18,Female,Doaa Yehia,2023,2.23,48,96,2,12
2702,Computer Science,Data Science,23,Male,Khalid Youssef,2023,0.37,48,96,4,12
2703,Science,Science,23,Female,Esraa Yehia,2023,1.66,48,96,3,12
2704,Science,Science,23,Male,Youssef Mahmoud,2022,1.35,80,64,4,12
2705,Science,Science,20,Female,Marwa Yehia,2022,1.86,80,64,3,12
